fips,INTPTLAT,INTPTLON,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Clust
12033,30.6116382,-87.3388996,0.0,0.0,0.11468343666347051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627820609047643,99
12113,30.7018378,-87.0127623,0.0,0.0,0.1945498526987216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7653436579367009,99
12083,29.2028047,-82.0431004,0.15748758570681157,0.0,0.28287332372621543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058964450604422326,0.0,0.0,0.0,0.13743930535030788,25
12009,28.2986776,-80.7005344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830157581142862,25
12005,30.2382184,-85.6316802,0.0,0.0,0.027499636177772416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14105121552118863,99
12045,29.9072571,-85.2565366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162628087917509,0.0,0.0,0.0,0.41476355680910265,99
12055,27.3410799,-81.3423534,0.03333157669097006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18128976480457829,0.0,0.0,0.0,0.0073636548795964095,25
12053,28.5730426,-82.4662272,0.17613545263112887,0.0,0.12293566213803939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26440983542305807,25
12103,27.9031078,-82.7395188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023732805126282,25
12101,28.3077107,-82.4648324,0.017286637170978815,0.0,0.13521328267769553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3807648841011831,25
12057,27.9066072,-82.3497186,0.07053342848650301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13773558285654022,25
12049,27.4928458,-81.8215798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057783114004907016,25
12071,26.5590348,-81.8919943,0.6287469414083113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051720185727816,0.0,0.0,0.0,0.14965553638413626,25
12021,26.118786,-81.4009553,0.6286912357918694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962471790375741,0.0,0.0,0.0,0.0026766856034608735,25
12043,26.9548102,-81.1908197,0.37534267525664805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21509109331090248,0.0,0.0,0.0,0.013290255978894647,25
12013,30.3888013,-85.1979155,0.0,0.0,0.23150011651801797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285299663157007,99
12037,29.8101756,-84.7991742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4931827086326236,0.0,0.0,0.0,0.36152540159331337,10
12007,29.9523863,-82.1666793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0209266959364224e-05,0.0,0.0,0.0,0.8142919935936623,10
12029,29.5808994,-83.1956656,0.0,0.0,0.6160650737163191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058217342914851686,0.0,0.0,0.0,0.15425878344027866,10
12067,29.9900661,-83.1785097,0.4878335949764521,0.0,0.3110310212925907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12960178654343643,0.0,0.0,0.0,0.07153359718752077,10
12047,30.4911868,-82.9510714,0.23117680354319003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086239795531333,0.0,0.0,0.0,0.6601992169036768,10
12075,29.2844566,-82.783462,0.15872722750823176,0.0,0.43546410237699124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13643166800451006,10
12059,30.8620072,-85.8159385,0.7545582655826558,0.0,0.12918931475029033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11625241966705378,99
12121,30.1892438,-82.9927542,0.6031799507343901,0.0,0.04979939358672017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22938041713883184,10
12123,30.0099084,-83.6094825,0.779721186523454,0.0,0.003711674935416183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808505191966347,0.0,0.0,0.0,0.04199716403784422,10
12125,30.0542796,-82.366918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1810347964245431,0.0,0.0,0.0,0.818965203575457,10
12079,30.4472325,-83.4704159,0.49268581706607434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026440247579749256,0.0,0.0,0.0,0.480865471089245,10
12063,30.7892485,-85.2088141,0.6562699051665324,0.0,0.2756249211876656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06123758806773173,99
12133,30.6022166,-85.6627968,0.20265244164751287,0.0,0.5208471097235707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593013680109148,99
12077,30.2598494,-84.8685805,0.0,0.0,0.004610314388599036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358031232320694,0.0,0.0,0.0,0.26388527195826095,10
12051,26.539967,-81.1521142,0.22384690490138642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772778754149581,0.0,0.0,0.0,0.020687365748877175,25
12131,30.6312106,-86.1766139,0.011616891001798298,0.0,0.588667981803023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731186304964529,99
12091,30.665851,-86.5941872,0.0,0.0,0.4817025492512289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45296498113782724,99
12017,28.8436402,-82.5248099,0.14553740668803952,0.0,0.21658905295673125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30868415510261443,25
12087,24.7688833,-80.9532703,0.2878394910692446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767482922119568,0.0,0.0,0.0,0.0,25
12105,27.9535813,-81.6934703,0.015917470302683964,0.0,0.020678386512856774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725275600744894,25
12109,29.8906441,-81.3839483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033873642253451984,0.0,0.0,0.0,0.6986165324263462,75
12003,30.3244416,-82.3022838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933870909679975,0.0,0.0,0.0,0.49606845870210275,10
12019,29.9865835,-81.8650364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23249725728761048,0.0,0.0,0.0,0.6602897622668694,75
12089,30.6059629,-81.7650867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725071176980294,75
12107,29.5938964,-81.7320389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710398863062625,0.0,0.0,0.0,0.6130373805561269,25
12011,26.1935353,-80.4766834,0.17060931988151667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121466397827888,0.0,0.0,0.0,0.017244040335694513,25
12099,26.6491257,-80.4483542,0.04912788737431251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850635796281521,0.020502469615658252,0.0,0.0,0.24530606338187708,25
12093,27.3855924,-80.8873884,0.025236617684366653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967780965205006,0.04360205296333159,0.0,0.0,0.11679058603126281,25
12085,27.0836036,-80.3982011,0.017596564239566594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06450033527402001,0.10261779826083257,0.0,0.0,0.6208982150649792,25
12111,27.3798137,-80.4435357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004508462218352247,0.0,0.0,0.0,0.6544220434690243,25
12061,27.7005283,-80.5747894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795930268885511,25
12041,29.7234556,-82.7958011,0.14113211170122242,0.0,0.41184043430636225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10599746014567069,10
12001,29.6757403,-82.357221,0.05141564326656642,0.0,0.3518901363459032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37512795974644797,10
12023,30.2212256,-82.6231143,0.17373608350276254,0.0,0.0278329944749711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19095928408927726,0.0,0.0,0.0,0.536592924032742,10
13183,31.7495633,-81.7428697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472837399441184,75
13179,31.8074582,-81.4578709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406636462466406,75
13029,32.0179692,-81.4385431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834227841353922,75
13051,31.9804037,-81.085184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501754715706688,75
13103,32.3616879,-81.3433566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011287389477644702,0.0,0.0,0.8696651407788298,75
13031,32.3917111,-81.744021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13087,30.8805967,-84.5838952,0.5015052626445913,0.0,0.04081276483254756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4576819725228612,10
13115,34.2636918,-85.2136851,0.6349735076367377,0.0,0.3650264923632623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
13193,32.3626859,-84.0512306,0.38495255006117757,0.0,0.5190732340565222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09597421588230029,30
13049,30.7799036,-82.1396442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39873976250561244,0.0,0.0,0.0,0.3835925283708256,75
13119,34.3753453,-83.2274485,0.0,0.0,0.3467225688877611,0.0,0.6532774311122388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13075,31.1525157,-83.4294448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
13251,32.7447512,-81.6175849,0.0,0.0,0.016803464098752663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831965359012473,75
13147,34.3487328,-82.96329,0.0,0.0,0.6480271294114585,0.0,0.3519728705885415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13291,34.833333,-83.9892568,0.0,0.0,0.3379775218818633,0.0,0.14793566893350957,0.0,0.0,0.5140868091846271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
13319,32.8042663,-83.1755122,0.05871176580972041,0.0,0.8330965337908479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081917003994317,57
13019,31.2886522,-83.2278695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
13061,31.6198309,-84.9925826,0.31078533194855,0.0,0.625341535511704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06387313253974594,99
13283,32.4095857,-82.5708819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13037,31.521279,-84.6262895,0.8563767566326066,0.0,0.14362324336739332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
13099,31.3241906,-84.9067225,0.8692393408011259,0.0,0.12037123922350601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01038941997536802,99
13043,32.4039497,-82.0712656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697968770917765,0.0,0.0,0.9930203122908223,75
13023,32.4354034,-83.3317174,0.540046019582507,0.0,0.008326365904049862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451627614513443,75
13003,31.2968056,-82.8781511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13263,32.7046026,-84.5300288,0.0,0.0,0.42333338448789165,0.0,0.5766666155121084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
13303,32.9718435,-82.7981123,0.0,0.0,0.6368266752220908,0.0,0.022796517352391278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403768074255179,57
13091,32.164369,-83.1678658,0.12141741430837254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785825856916274,75
13311,34.643776,-83.7434165,0.0,0.0,0.6553176333860274,0.0,0.07283667514355519,0.0,0.0,0.2718456914704173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13163,33.0581756,-82.4200036,0.0,0.0,0.6986638225597533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30133617744024677,57
13309,32.105258,-82.7338492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13109,32.1530834,-81.890153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13259,32.073225,-84.8349117,0.08157727216049669,0.0,0.9164375200981776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019852077413257917,30
13107,32.5910995,-82.2997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019862260826829962,0.0,0.0,0.98013773917317,75
13011,34.3519216,-83.4984409,0.0,0.0,0.15004435925165618,0.0,0.8499556407483438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13105,34.116413,-82.8419087,0.0,0.0,0.5108357937379842,0.0,0.48916420626201584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13315,31.9627168,-83.4382617,0.2852466682253917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147533317746083,10
13281,34.9025294,-83.7322645,0.0,0.0,0.005779972626049645,0.0,0.20318684570709877,0.0,0.0,0.7910331816668517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
13093,32.1519954,-83.807167,0.9907542560529896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009245743947010382,10
13131,30.8758999,-84.2450203,0.081387506127834,0.0,0.029699843061646823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889126508105191,10
13005,31.5502095,-82.4514325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13267,32.0437683,-82.0592081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010717485591693877,0.0,0.0,0.9892825144083062,75
13317,33.7790312,-82.7479211,0.0,0.0,0.30958572236130183,0.0,0.6904142776386981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13125,33.2274908,-82.6069126,0.0,0.0,0.885567863842631,0.0,0.11443213615736908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13187,34.5681403,-83.9989251,0.0,0.0,0.4150572936783829,0.0,0.22613836316037933,0.0,0.0,0.35880434316123777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13111,34.8665427,-84.3173308,0.0,0.0,0.549618438473445,0.0,0.0,0.0,0.0,0.45038156152655495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
13123,34.6905055,-84.4546244,0.0,0.0,0.35300236871885354,0.0,0.0,0.0,0.0,0.6469976312811464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
13001,31.739712,-82.2901025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13065,30.9176531,-82.7026143,0.003943635053880421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23700952646976672,0.0,0.0,0.0,0.759046838476353,10
13287,31.7248005,-83.6203195,0.006507139052234679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934928609477653,10
13243,31.762651,-84.7523108,0.42594714275673023,0.0,0.5740528572432697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
13161,31.8116153,-82.6368248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13155,31.6043062,-83.2770374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
13269,32.5546668,-84.2514261,0.0,0.0,0.7691979386048886,0.0,0.13655545982513245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09424660156997898,30
13133,33.5767403,-83.1666127,0.0,0.0,0.3457765515184281,0.0,0.6542234484815719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13301,33.4191691,-82.6880123,0.0,0.0,0.3536029252466328,0.0,0.6463970747533672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13165,32.7945631,-81.9715244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13271,31.9136387,-82.9310624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13201,31.1629309,-84.7303983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
13253,30.9339599,-84.8676853,0.9251971603658456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07480283963415435,99
13237,33.3210605,-83.3717898,0.0,0.0,0.5749177956069973,0.0,0.4250822043930028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13205,31.228997,-84.192038,0.6134865173142505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865134826857495,10
13273,31.7771909,-84.4394464,0.8222163429847492,0.0,0.17778365701525078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
13095,31.5325876,-84.20904,0.8866983706103536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133016293896463,10
13321,31.5517733,-83.8499598,0.2569323142666698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7430676857333303,10
13177,31.8184185,-84.1466814,0.8539115147963668,0.0,0.056515005650663426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08957347955296975,10
13007,31.3195798,-84.4548812,0.9417635755585726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05823642444142743,10
13261,32.0422659,-84.2042935,0.5319925974656772,0.0,0.3619648687033884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10604253383093454,30
13249,32.2634439,-84.3227083,0.28715051531505514,0.0,0.7128494846849448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
13189,33.4796231,-82.4787331,0.0,0.0,0.4221073006571709,0.0,0.577892699342829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13073,33.5476313,-82.2522957,0.0,0.0,0.23663288030470161,0.0,0.7632838678793681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325181593023496e-05,57
13181,33.7921507,-82.4482992,0.0,0.0,0.07554853266039324,0.0,0.9244514673396067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13033,33.0601805,-82.0001638,0.0,0.0,0.37836455631925436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216354436807455,75
13025,31.1973339,-81.9829779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6865654458771263,75
13191,31.4885058,-81.3722892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653609715062229,75
13127,31.2127098,-81.4964503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076310683366745,75
13081,31.9151491,-83.7535313,0.5022750552590434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977249447409566,10
13137,34.6343924,-83.5258749,0.0,0.0,0.9629949252354202,0.0,8.684089120464601e-05,0.0,0.0,0.03691823387337514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
13069,31.5492452,-82.8449401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13167,32.6945842,-82.6639696,0.0,0.0,0.06103680581622776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9389631941837722,75
13175,32.3932197,-82.9263171,0.16232018132198528,0.0,0.00632221656875896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313576021092559,75
13017,31.7407715,-83.147197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75
13305,31.5478449,-81.9123763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331080718315744,75
13141,33.2692195,-83.0004653,0.0,0.0,0.3854950541716918,0.0,0.6145049458283083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
